chars,letters,n_words,n_sentences,avg_syl,index_SMOG,count_top_5_in_Slovar_Slov,Fin_literacy_orientation
513,336,51,4,2.9215686274509802,14.02909152985272,2,-1
637,450,65,5,3.1384615384615384,14.844079897039897,5,-1
699,504,78,4,2.717948717948718,15.363327528659473,6,-1
394,284,50,5,2.46,8.891153770860452,1,-1
706,485,72,6,2.763888888888889,9.599537510616244,5,-1
576,412,55,4,3.0727272727272728,15.988616627549582,7,-1
1380,1065,169,10,2.63905325443787,13.4582735652283,13,-1
885,667,114,5,2.7280701754385963,15.865536664938057,6,-1
492,335,49,2,2.877551020408163,14.02909152985272,4,-1
1074,789,119,7,2.7983193277310923,14.994277452303562,9,-1
2932,1347,205,18,2.819512195121951,10.878157738045749,10,-1
883,635,92,2,2.9565217391304346,25.05655913955377,4,-1
1181,902,139,8,2.827338129496403,14.374306265924366,10,-1
473,326,49,4,2.7551020408163267,10.878157738045749,6,-1
468,332,52,4,2.7884615384615383,9.934710415586288,3,-1
869,644,98,5,2.7142857142857144,11.911652498703544,0,-1
392,266,41,2,2.731707317073171,14.02909152985272,0,-1
521,330,55,4,2.618181818181818,11.745747090288848,2,-1
543,392,61,4,2.7704918032786887,13.311730656290681,1,-1
1050,810,114,7,3.1052631578947367,14.615879895936846,7,-1
1061,772,135,8,2.4592592592592593,11.745747090288848,9,-1
785,572,83,5,2.963855421686747,15.363327528659473,2,-1
921,648,92,3,3.010869565217391,22.299749062255362,6,-1
492,310,51,4,2.7058823529411766,8.891153770860452,0,-1
411,283,45,3,2.6222222222222222,13.555085461904095,3,-1
1104,841,123,8,2.975609756097561,14.711394885889952,7,-1
1226,955,143,9,2.909090909090909,13.229613887448382,7,-1
469,306,45,3,3.111111111111111,16.97952056812793,2,-1
1554,1179,177,12,2.9322033898305087,14.711394885889952,15,-1
1544,1186,180,10,2.9444444444444446,15.616457528930594,3,-1
506,357,49,5,3.061224489795918,13.163550243927082,6,-1
440,318,45,3,3.1555555555555554,14.487543650727664,7,-1
519,349,55,4,2.6545454545454548,12.553279569776885,3,-1
525,384,50,2,3.2,21.706315476091497,8,-1
582,399,68,6,2.5294117647058822,8.891153770860452,8,-1
693,512,76,5,2.9210526315789473,15.363327528659473,1,-1
425,286,44,4,2.8636363636363638,10.878157738045749,4,-1
893,637,95,8,2.768421052631579,9.427459677332664,5,-1
456,295,45,4,2.6444444444444444,11.745747090288848,4,-1
997,783,111,8,3.126126126126126,16.88305527823158,12,-1
498,369,51,3,3.0392156862745097,14.487543650727664,3,-1
652,426,64,4,2.734375,9.934710415586288,4,-1
818,612,90,7,2.911111111111111,11.62578753877494,8,-1
868,646,89,7,3.0786516853932584,15.363327528659473,0,-1
483,346,54,3,2.6481481481481484,14.487543650727664,7,-1
545,337,58,6,2.3793103448275863,7.268771825363832,4,-1
440,307,42,4,3.0,11.745747090288848,6,-1
456,323,47,3,2.893617021276596,11.46388043860048,0,-1
596,435,66,4,2.696969696969697,11.745747090288848,2,-1
743,550,85,4,2.8,17.17082065790072,12,-1
1732,1115,179,14,2.6927374301675977,11.62578753877494,5,-1
890,640,86,4,2.9767441860465116,20.307628192856146,4,-1
565,363,59,2,2.5762711864406778,17.732307541720903,5,-1
1006,775,110,7,3.018181818181818,16.758210128984068,4,-1
685,488,74,5,2.7837837837837838,10.510994216612493,2,-1
676,483,77,6,2.7532467532467533,9.599537510616244,13,-1
407,275,43,3,2.6511627906976742,13.555085461904095,2,-1
652,452,73,4,2.6164383561643834,15.363327528659473,2,-1
677,479,77,3,2.6623376623376624,14.487543650727664,2,-1
816,586,89,7,2.741573033707865,10.61719992645707,7,-1
440,282,42,5,3.0714285714285716,10.510994216612493,8,-1
633,443,65,3,2.8461538461538463,15.363327528659473,8,-1
372,253,41,3,2.658536585365854,10.258885019106316,1,-1
576,402,55,4,3.018181818181818,14.711394885889952,8,-1
520,352,57,4,2.789473684210526,12.553279569776885,3,-1
661,451,66,4,2.8181818181818183,12.553279569776885,6,-1
439,296,41,3,3.073170731707317,16.19166451557377,4,-1
976,722,121,5,2.56198347107438,11.233273223882176,16,-1
699,461,66,4,2.9393939393939394,14.02909152985272,8,-1
439,311,45,4,2.8444444444444446,8.891153770860452,6,-1
679,488,78,4,2.6025641025641026,11.745747090288848,6,-1
482,320,49,5,2.7346938775510203,9.73499870934426,4,-1
709,511,91,7,2.4505494505494507,10.07492607739044,4,-1
873,664,98,4,3.010204081632653,18.804919354665326,11,-1
683,476,75,4,2.6533333333333333,17.17082065790072,4,-1
417,271,43,2,2.5348837209302326,6.301639784888442,1,-1
416,284,41,4,2.902439024390244,12.553279569776885,7,-1
609,428,61,7,2.9672131147540983,11.62578753877494,5,-1
647,465,66,6,2.9696969696969697,10.258885019106316,2,-1
544,371,53,5,2.981132075471698,10.510994216612493,7,-1
891,633,99,10,2.696969696969697,10.878157738045749,4,-1
465,289,50,5,2.46,8.891153770860452,2,-1
528,364,44,8,3.590909090909091,10.417171745466554,8,-1
619,459,65,4,3.0923076923076924,15.363327528659473,11,-1
835,678,102,6,2.892156862745098,15.363327528659473,4,-1
1036,690,128,7,2.2421875,8.891153770860452,9,-1
500,326,55,7,2.4909090909090907,8.891153770860452,2,-1
751,554,78,8,3.1666666666666665,13.675133026873535,4,-1
614,437,61,8,3.0491803278688523,10.417171745466554,0,-1
623,422,65,4,2.8923076923076922,10.878157738045749,2,-1
1610,1178,181,16,2.867403314917127,13.494659720498694,14,-1
2081,1575,241,20,2.8298755186721993,11.745747090288848,15,-1
879,660,101,9,2.8316831683168315,11.46388043860048,2,-1
446,284,50,5,2.74,11.911652498703544,4,-1
565,416,69,6,2.710144927536232,12.020978795960394,3,-1
1073,734,115,10,2.739130434782609,10.878157738045749,8,-1
3316,2231,368,31,2.6277173913043477,10.462675278314066,10,-1
447,362,46,4,3.347826086956522,14.02909152985272,6,-1
405,277,40,3,2.85,13.555085461904095,0,-1
901,470,71,15,2.915492957746479,7.6211117633629835,17,-1
380,259,40,4,2.7,4.4705768854302255,4,-1
2241,1333,187,21,2.8877005347593583,9.501590946955513,9,-1
1075,871,116,7,3.1982758620689653,17.089097896979677,6,-1
862,680,85,6,3.411764705882353,17.732307541720903,14,-1
1285,893,108,8,3.4444444444444446,16.292236607068624,18,-1
746,454,66,10,2.787878787878788,7.957768332469028,4,-1
2351,1561,217,21,3.0829493087557602,11.62578753877494,11,-1
1127,731,103,11,3.0776699029126213,11.669552487079699,10,-1
1791,1098,162,19,2.7962962962962963,10.39234016071798,3,-1
796,432,60,13,3.066666666666667,9.546922578474486,6,-1
1000,813,110,8,3.109090909090909,15.04090557638197,10,-1
1078,523,79,12,2.8860759493670884,10.573077813390276,11,-1
858,472,73,10,2.6986301369863015,7.447039948519948,7,-1
714,558,73,4,3.1506849315068495,16.59028415717215,12,-1
2245,1314,189,23,2.8518518518518516,9.081307864264756,11,-1
949,635,84,6,3.369047619047619,16.59028415717215,8,-1
709,510,68,5,3.235294117647059,16.824909835823263,7,-1
409,344,44,2,3.5454545454545454,21.706315476091497,6,-1
493,410,53,3,3.2264150943396226,19.149075021232488,1,-1
332,264,43,2,2.697674418604651,15.363327528659473,1,-1
422,355,42,3,3.6666666666666665,16.97952056812793,4,-1
356,269,40,4,2.85,10.878157738045749,0,-1
1086,870,107,8,3.467289719626168,16.88305527823158,16,-1
452,372,47,3,3.404255319148936,17.732307541720903,3,-1
944,603,79,6,3.367088607594937,15.782948441619796,8,-1
2571,1442,198,22,3.0505050505050506,10.544903525044907,10,-1
615,499,59,2,3.406779661016949,23.441494180577696,12,-1
1127,933,116,6,3.310344827586207,18.804919354665326,18,-1
370,215,40,2,2.075,10.878157738045749,10,-1
539,306,41,8,3.268292682926829,10.417171745466554,6,-1
1416,857,126,15,2.7698412698412698,8.891153770860452,3,-1
475,357,58,6,2.603448275862069,8.891153770860452,3,-1
857,653,107,11,2.5981308411214954,8.479709366283041,10,-1
1290,472,71,12,2.859154929577465,8.891153770860452,5,-1
777,567,76,5,3.1842105263157894,17.732307541720903,7,-1
1333,865,129,13,2.8294573643410854,9.546922578474486,13,-1
994,784,108,8,2.990740740740741,13.311730656290681,11,-1
650,379,61,8,2.5901639344262297,8.891153770860452,0,-1
495,369,49,7,3.3469387755102042,11.62578753877494,8,-1
2525,1643,240,21,2.8208333333333333,10.439587278112823,8,-1
1146,894,137,7,2.7518248175182483,13.827943035363237,14,-1
1178,521,79,14,2.8734177215189876,9.792476951107309,11,-1
1212,988,135,8,3.0592592592592593,14.374306265924366,14,-1
1642,1263,183,18,2.8579234972677594,10.878157738045749,10,-1
395,318,41,3,3.2195121951219514,13.555085461904095,6,-1
2081,1352,187,19,2.9679144385026737,10.589354818963066,4,-1
1192,874,117,8,3.1196581196581197,12.938085583204359,15,-1
1441,1139,158,11,3.0822784810126582,14.155601724137826,18,-1
659,473,63,5,3.1904761904761907,15.865536664938057,6,-1
1054,851,106,6,3.339622641509434,18.096929563409578,0,-1
622,473,64,6,3.1875,14.487543650727664,2,-1
811,552,79,5,2.8734177215189876,11.911652498703544,11,-1
938,657,93,7,3.10752688172043,13.827943035363237,12,-1
1073,598,88,13,3.034090909090909,9.224898867604441,12,-1
591,406,61,7,2.8688524590163933,8.235317866242495,8,-1
1677,1015,152,17,2.651315789473684,9.396764145949122,10,-1
1710,1378,184,10,3.2065217391304346,17.509879724671645,7,-1
760,467,67,6,3.014925373134328,12.020978795960394,9,-1
2555,1496,212,29,2.943396226415094,9.62302964331168,8,-1
794,620,93,5,2.870967741935484,14.844079897039897,12,-1
901,676,108,7,2.5555555555555554,9.501590946955513,8,-1
1176,861,128,13,2.96875,11.016101614310559,8,-1
1741,1377,190,14,2.9947368421052634,13.827943035363237,15,-1
518,397,54,6,3.074074074074074,9.599537510616244,7,-1
2578,1522,217,23,2.8294930875576036,10.478456053135284,8,-1
645,310,50,13,2.64,6.537633205983875,4,-1
885,710,93,5,3.236559139784946,17.284581515081822,17,-1
925,607,97,11,2.670103092783505,9.2842839462516,6,-1
1823,1186,163,17,3.0552147239263805,11.98892792506932,3,-1
963,795,93,6,3.5913978494623655,19.149075021232488,9,-1
659,473,63,5,3.1904761904761907,15.865536664938057,6,-1
826,467,69,8,2.8840579710144927,8.891153770860452,1,-1
584,423,55,8,3.5272727272727273,11.32030390007297,10,-1
1661,1127,153,12,3.176470588235294,14.931879361603942,3,-1
1672,919,130,22,3.169230769230769,10.544903525044907,27,-1
1703,1083,142,15,3.26056338028169,14.121976880784498,10,-1
434,304,48,6,2.6875,8.891153770860452,2,-1
401,262,40,4,2.925,6.301639784888442,3,-1
753,555,80,7,3.0875,12.992123914897872,5,-1
1090,888,118,6,3.347457627118644,20.46777003821263,6,-1
736,499,68,5,3.1323529411764706,16.35228204884212,6,-1
2192,1418,196,19,3.0255102040816326,11.343095235585327,7,-1
954,757,109,5,2.944954128440367,17.732307541720903,12,-1
964,766,110,5,2.963636363636364,16.824909835823263,16,-1
626,480,72,4,2.9444444444444446,15.363327528659473,20,-1
1107,743,105,12,3.0,11.174874531127681,6,-1
604,443,61,4,2.9508196721311477,13.311730656290681,4,-1
1683,1042,154,15,2.8051948051948052,10.000390277103039,3,-1
686,550,81,6,2.9876543209876543,16.19166451557377,13,-1
727,469,85,7,2.3294117647058825,7.5221387261517805,11,-1
1298,1067,137,6,3.4817518248175183,22.0050373870478,14,-1
1527,923,132,13,2.9545454545454546,11.286910333635037,8,-1
422,323,49,2,2.7551020408163267,15.363327528659473,2,-1
1717,1078,158,15,2.7974683544303796,9.462126929304203,16,-1
752,606,82,4,3.0609756097560976,16.59028415717215,7,-1
1855,972,143,21,2.972027972027972,9.30258779760457,24,-1
1323,867,111,13,3.3423423423423424,13.02526641196775,4,-1
418,349,41,2,3.6341463414634148,21.706315476091497,3,-1
1495,884,125,15,2.912,9.462126929304203,5,-1
1264,1060,131,3,3.5343511450381677,31.927233255099164,19,-1
1824,1407,194,16,2.963917525773196,12.156248386680327,27,-1
2294,1458,197,23,3.1522842639593907,11.709368317589828,8,-1
320,253,40,3,2.575,8.891153770860452,0,-1
905,621,89,8,3.134831460674157,12.156248386680327,14,-1
1160,929,133,9,3.075187969924812,15.920356713767408,11,-1
1156,624,86,12,2.755813953488372,8.120832257786885,6,-1
778,515,59,5,3.7288135593220337,17.732307541720903,4,-1
1177,924,110,7,3.581818181818182,19.534953902214617,22,-1
346,231,40,6,2.375,6.301639784888442,2,-1
1508,786,118,24,2.9745762711864407,7.9164742208098975,25,-1
1200,729,104,13,2.894230769230769,7.804204814659741,6,-1
666,511,68,6,3.176470588235294,15.363327528659473,6,-1
952,771,97,7,3.4329896907216493,16.42063573248499,9,-1
458,364,51,1,3.0784313725490198,23.441494180577696,15,-1
380,310,42,0,3.0952380952380953,0,5,-1
479,379,51,2,3.196078431372549,16.59028415717215,11,-1
718,561,73,4,3.1506849315068495,16.59028415717215,15,-1
1496,946,137,14,2.948905109489051,10.07492607739044,9,-1
384,272,45,8,2.688888888888889,7.039545764926359,4,-1
2571,1451,218,23,2.81651376146789,9.629148550707509,3,-1
511,373,54,4,2.9444444444444446,14.02909152985272,4,-1
1348,521,79,18,2.8734177215189876,8.642057055469573,10,-1
537,386,59,4,2.76271186440678,13.311730656290681,3,-1
429,346,48,3,3.1458333333333335,14.487543650727664,3,-1
374,223,40,2,2.175,10.878157738045749,10,-1
1263,779,103,12,3.3300970873786406,12.553279569776885,2,-1
734,592,81,4,3.049382716049383,15.988616627549582,11,-1
441,347,46,3,3.391304347826087,15.363327528659473,2,-1
611,481,69,4,2.9130434782608696,12.553279569776885,0,-1
1303,809,102,9,3.323529411764706,15.363327528659473,6,-1
1543,729,109,20,3.0091743119266057,8.891153770860452,24,-1
1340,862,123,10,2.845528455284553,11.577454185551986,12,-1
1186,988,127,8,3.188976377952756,15.679099462221105,7,-1
800,513,93,12,2.4301075268817205,7.268771825363832,6,-1
821,631,93,5,2.946236559139785,17.284581515081822,11,-1
1098,755,101,7,3.237623762376238,17.41368130816241,12,-1
1635,894,123,18,3.040650406504065,7.5635359333819805,4,-1
1375,821,117,15,3.0683760683760686,9.734998709344262,14,-1
482,337,50,8,2.96,8.891153770860452,4,-1
1439,763,107,13,3.2149532710280373,12.310474328884295,24,-1
2102,1237,170,23,2.9352941176470586,9.629148550707509,13,-1
1159,816,109,9,3.1926605504587156,13.555085461904095,9,-1
436,305,48,2,2.7708333333333335,15.363327528659473,8,-1
1917,1127,160,16,2.975,11.745747090288848,6,-1
781,623,82,5,3.2439024390243905,14.844079897039897,3,-1
1538,926,139,15,2.827338129496403,9.462126929304203,3,-1
700,571,76,5,3.1842105263157894,15.363327528659473,8,-1
1970,727,109,27,2.871559633027523,8.030652530640262,13,-1
757,485,89,7,2.303370786516854,7.5221387261517805,8,-1
2604,1637,218,20,3.169724770642202,13.4582735652283,3,-1
2108,1545,213,13,3.107981220657277,15.751068067540453,26,-1
2048,1692,228,10,3.2149122807017543,20.40386449792766,27,-1
524,412,67,5,2.5522388059701493,11.233273223882176,6,-1
1974,1198,165,15,3.006060606060606,12.75995934952849,7,-1
1464,1202,158,11,3.2278481012658227,16.044248966425403,22,-1
1010,741,112,8,2.8482142857142856,13.311730656290681,11,-1
1655,889,127,16,3.1496062992125986,11.745747090288848,28,-1
1773,1142,159,16,3.018867924528302,10.65017098918692,11,-1
2069,1509,219,12,2.8858447488584473,14.487543650727664,20,-1
683,537,73,8,3.0,10.878157738045749,7,-1
639,456,71,7,2.732394366197183,8.891153770860452,8,-1
701,534,68,4,3.2205882352941178,15.363327528659473,4,-1
377,308,43,2,3.13953488372093,19.819420831172575,6,-1
1395,862,125,13,2.848,8.544305785008612,8,-1
489,336,50,4,2.88,9.934710415586288,9,-1
809,659,92,6,3.0652173913043477,14.487543650727664,12,-1
2433,1507,203,22,3.083743842364532,10.878157738045749,7,-1
1335,532,80,17,2.9,8.891153770860452,11,-1
879,706,102,5,2.9215686274509802,18.595360605822687,9,-1
534,409,60,3,2.95,16.19166451557377,9,-1
921,546,76,7,3.1184210526315788,11.13297278325115,6,-1
493,349,49,2,3.061224489795918,18.804919354665326,5,-1
1231,771,125,13,2.68,9.546922578474486,6,-1
2160,1122,168,19,2.6785714285714284,7.63920285669055,6,-1
773,619,77,4,3.5064935064935066,20.307628192856146,20,-1
739,573,76,6,3.236842105263158,14.02909152985272,17,-1
814,658,87,3,3.206896551724138,23.991957591920787,7,-1
595,286,40,7,2.85,9.501590946955513,2,-1
333,250,42,7,2.4761904761904763,4.775795473477756,1,-1
623,417,52,3,3.6538461538461537,22.299749062255362,10,-1
1484,827,124,20,2.9596774193548385,7.957768332469028,20,-1
2044,1232,189,15,2.7248677248677247,7.6211117633629835,0,-1
1477,1116,158,10,2.981012658227848,14.577498064016392,22,-1
707,460,73,4,2.73972602739726,13.311730656290681,11,-1
447,350,54,5,2.6296296296296298,6.898328263160288,0,-1
577,461,74,3,2.5675675675675675,7.268771825363832,8,-1
671,525,66,6,3.5757575757575757,16.19166451557377,6,-1
838,635,78,8,3.5256410256410255,14.02909152985272,13,-1
1704,1023,158,14,2.7721518987341773,10.61719992645707,5,-1
530,295,44,5,2.772727272727273,8.891153770860452,5,-1
739,601,84,5,3.0357142857142856,13.746656526320576,4,-1
1491,871,126,14,2.7777777777777777,8.569548948489839,6,-1
1964,727,109,27,2.871559633027523,8.030652530640262,13,-1
1829,1149,163,17,2.920245398773006,8.891153770860452,4,-1
560,454,61,2,3.0491803278688523,17.732307541720903,9,-1
893,591,73,8,3.5342465753424657,15.363327528659473,4,-1
848,670,95,12,3.126315789473684,11.745747090288848,17,-1
1310,731,108,14,2.8425925925925926,9.201463583180876,10,-1
863,665,96,11,2.8229166666666665,9.2842839462516,6,-1
1746,1081,157,16,2.9872611464968153,10.178814096428074,9,-1
926,609,81,6,3.2839506172839505,15.782948441619796,4,-1
1476,881,130,16,2.707692307692308,8.891153770860452,10,-1
615,465,65,4,3.0,15.363327528659473,7,-1
501,375,49,4,3.306122448979592,16.59028415717215,3,-1
820,626,85,4,3.0941176470588236,17.732307541720903,11,-1
990,787,115,7,2.9478260869565216,13.827943035363237,4,-1
914,682,86,3,3.4302325581395348,24.53004629625252,10,-1
1396,827,128,15,2.8203125,7.6211117633629835,3,-1
1167,654,88,10,3.022727272727273,11.233273223882176,5,-1
1382,926,128,12,3.0078125,12.290023148126261,10,-1
864,694,101,3,2.772277227722772,15.363327528659473,12,-1
2020,1560,242,22,2.772727272727273,10.878157738045749,21,-1
1096,594,87,12,2.896551724137931,9.934710415586288,8,-1
1633,1233,163,12,3.1779141104294477,15.363327528659473,17,-1
763,616,78,7,3.41025641025641,14.227386420433273,4,-1
1869,1069,161,19,2.720496894409938,7.363138860981651,7,-1
698,525,71,5,3.112676056338028,14.844079897039897,4,-1
860,625,94,6,2.8191489361702127,12.020978795960394,13,-1
584,379,55,2,2.963636363636364,14.02909152985272,7,-1
2123,1193,180,21,2.7055555555555557,9.30258779760457,0,-1
827,438,63,9,2.746031746031746,10.67574441836639,8,-1
1020,743,106,11,2.839622641509434,8.891153770860452,8,-1
882,487,73,8,2.780821917808219,8.320142078586075,4,-1
725,438,64,7,2.921875,12.09846166825577,16,-1
477,376,52,2,3.1346153846153846,16.59028415717215,0,-1
1688,1036,143,15,3.104895104895105,11.46388043860048,0,-1
1039,858,115,5,3.2956521739130435,20.971988433224986,16,-1
422,337,48,2,3.0833333333333335,17.732307541720903,6,-1
733,421,68,7,2.676470588235294,10.61719992645707,4,-1
778,491,90,7,2.311111111111111,7.5221387261517805,8,-1
597,381,56,5,3.0535714285714284,11.233273223882176,4,-1
1913,1176,167,19,2.92814371257485,10.191498903022177,10,-1
